"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","coord.lon","coord.lat","extraction_date_time","city_name"
"2024-01-01 00:04:26+08:00",1.0,230.31,0.0,1.82,22.89,0.34,1.6,2.48,1.2,125.0,11.25,"2024-01-01 00:04:26.712466+08:00","Tacloban City"
"2024-01-01 00:04:28+08:00",2.0,654.22,0.34,15.08,4.34,2.38,19.13,23.63,25.33,124.6764,6.6925,"2024-01-01 00:04:28.692668+08:00","Tacurong"
"2024-01-01 00:04:30+08:00",1.0,260.35,0.0,8.74,36.12,8.58,3.51,6.08,1.2,120.9337,14.1059,"2024-01-01 00:04:30.802561+08:00","Tagaytay City"
"2024-01-01 00:04:32+08:00",4.0,1789.09,29.5,30.16,0.0,25.03,52.93,72.2,11.53,121.0792,14.5243,"2024-01-01 00:04:32.266196+08:00","Taguig"
"2024-01-01 00:04:34+08:00",1.0,208.62,0.0,0.48,53.64,0.16,0.5,0.9,0.18,122.9226,14.1343,"2024-01-01 00:04:34.557459+08:00","Talisay"
"2024-01-01 00:04:36+08:00",1.0,260.35,0.0,7.2,38.98,6.5,2.61,5.41,1.5,121.1498,14.0863,"2024-01-01 00:04:36.877207+08:00","Tanauan"
"2024-01-01 00:04:38+08:00",1.0,243.66,0.0,1.63,43.27,0.43,1.88,2.78,2.09,126.1986,9.0783,"2024-01-01 00:04:38.217800+08:00","Tandag"
"2024-01-01 00:04:40+08:00",1.0,230.31,0.0,1.02,45.06,1.01,2.82,3.61,0.42,122.9306,10.6339,"2024-01-01 00:04:40.643233+08:00","Tangub"
"2024-01-01 00:04:42+08:00",1.0,233.65,0.0,2.19,37.55,0.72,2.21,2.59,0.9,123.1583,9.5153,"2024-01-01 00:04:42.711980+08:00","Tanjay"
"2024-01-01 00:04:45+08:00",2.0,680.92,0.03,14.91,18.24,2.12,21.58,25.75,12.54,120.5986,15.4889,"2024-01-01 00:04:45.263500+08:00","Tarlac City"
"2024-01-01 00:04:46+08:00",1.0,216.96,0.0,1.37,48.64,0.84,0.88,1.78,0.61,121.5911,14.0289,"2024-01-01 00:04:46.879325+08:00","Tayabas"
"2024-01-01 00:04:48+08:00",1.0,253.68,0.0,2.87,40.05,1.59,4.06,5.42,2.19,123.6333,10.3833,"2024-01-01 00:04:49.090535+08:00","Toledo City"
"2024-01-01 00:04:50+08:00",1.0,263.69,0.0,2.46,31.47,0.28,2.48,3.06,1.43,121.7269,17.6131,"2024-01-01 00:04:50.694861+08:00","Tuguegarao"
"2024-01-01 00:04:53+08:00",2.0,627.52,0.0,14.22,32.19,1.97,17.29,20.16,4.05,120.5711,15.9761,"2024-01-01 00:04:53.213175+08:00","Urdaneta"
"2024-01-01 00:04:55+08:00",1.0,303.75,0.0,4.2,26.11,0.63,3.11,4.07,1.65,124.5725,11.1089,"2024-01-01 00:04:55.662167+08:00","Valencia"
"2024-01-01 00:04:57+08:00",1.0,473.98,0.0,12.68,24.32,5.36,7.82,16.12,5.95,120.9667,14.7,"2024-01-01 00:04:57.445209+08:00","Valenzuela"
"2024-01-01 00:04:59+08:00",1.0,220.3,0.0,0.55,45.42,0.65,1.97,2.42,0.22,123.0778,10.9,"2024-01-01 00:04:59.313547+08:00","Victorias"
"2024-01-01 00:05:00+08:00",1.0,287.06,0.0,2.31,41.13,0.57,3.03,3.7,3.29,120.3869,17.5747,"2024-01-01 00:05:01.029543+08:00","Vigan"
"2024-01-01 00:05:03+08:00",1.0,387.19,0.0,9.25,26.11,2.74,8.14,8.87,8.99,122.0696,6.9135,"2024-01-01 00:05:03.532754+08:00","Zamboanga City"
"2024-01-01 03:00:00+08:00",1.0,360.49,0.0,5.48,41.49,3.4,8.33,9.81,3.52,119.9811,16.1561,"2024-01-01 03:00:00.742347+08:00","Alaminos"
"2024-01-01 03:00:03+08:00",2.0,447.27,0.01,8.23,19.85,2.12,10.47,13.07,4.02,120.5833,15.15,"2024-01-01 03:00:03.857844+08:00","Angeles City"
"2024-01-01 03:00:08+08:00",1.0,293.73,0.0,2.23,28.61,0.34,2.9,3.48,1.69,121.19,15.6181,"2024-01-01 03:00:08.938579+08:00","Antipolo"
"2024-01-01 03:00:10+08:00",1.0,213.62,0.0,1.21,40.41,3.73,3.34,3.53,0.3,123.5085,12.2285,"2024-01-01 03:00:11.221042+08:00","Bacolod"
"2024-01-01 03:00:12+08:00",3.0,1268.39,4.97,41.13,0.24,18.6,37.79,56.38,8.36,120.929,14.459000000000001,"2024-01-01 03:00:12.936887+08:00","Bacoor"
"2024-01-01 03:00:16+08:00",1.0,253.68,0.0,2.12,38.98,1.1,2.29,3.38,1.27,122.8333,10.5333,"2024-01-01 03:00:16.772324+08:00","Bago City"
"2024-01-01 03:00:20+08:00",2.0,420.57,0.01,5.91,14.48,1.88,11.51,13.62,3.9,120.5931,16.4164,"2024-01-01 03:00:20.506967+08:00","Baguio"
"2024-01-01 03:00:23+08:00",1.0,240.33,0.0,2.34,35.41,0.66,2.82,3.25,1.01,123.1228,9.5911,"2024-01-01 03:00:23.616761+08:00","Bais"
"2024-01-01 03:00:25+08:00",1.0,297.07,0.0,3.38,39.7,1.45,2.92,5.6,1.5,120.5361,14.6761,"2024-01-01 03:00:25.802306+08:00","Balanga"
"2024-01-01 03:00:27+08:00",1.0,213.62,0.0,0.51,59.37,0.17,1.03,1.33,0.42,120.5649,18.0554,"2024-01-01 03:00:27.841606+08:00","Batac City"
